timestamp,MaxTemp,MinTemp,AverageTemp,CloudCoverTotal
20000219T0000,7.0902452,3.9302454,5.936912,67.25
20000220T0000,3.3202453,-0.2697546,2.3123288,64.166664
20000221T0000,5.0502453,-2.9197545,0.9602454,32.033337
20000222T0000,6.9502454,-2.1497545,1.9889954,14.875
20000223T0000,7.8702455,-1.5497545,2.5364954,46.125
20000224T0000,7.3302455,-0.3897546,4.431079,81.458336
20000225T0000,10.040245,5.8302455,8.304829,91.125
20000226T0000,9.010245,4.0402455,6.2539945,87.75
20000227T0000,13.650246,2.2002454,6.7585793,41.958332
20000228T0000,18.390245,4.2602453,10.920662,27.416666
20000229T0000,9.970245,7.730245,8.488996,96.583336
20000301T0000,8.300245,3.1302452,5.871495,80.416664
20000302T0000,6.630245,2.1002455,4.048995,57.375
20000303T0000,8.620245,4.0402455,6.4598293,88.416664
20000304T0000,6.1202455,-0.019754589,4.3077464,49.625
20000305T0000,5.630245,-1.3697546,1.8819121,29.166666
20000306T0000,10.420245,-2.1797547,3.255245,5.2000003
20000307T0000,13.460245,-0.8097546,5.895662,2.6333332
20000308T0000,13.100245,4.3402452,8.706079,73.0
20000309T0000,16.880245,9.760245,12.860663,53.291668
20000310T0000,12.900246,7.2602453,10.492745,71.19583
20000311T0000,13.410245,7.3202453,10.115245,66.333336
20000312T0000,13.270246,3.4802456,8.233579,38.891666
20000313T0000,13.510245,-0.21975458,6.9239945,8.233334
20000314T0000,12.290245,6.7202454,9.738162,85.75
20000315T0000,7.230245,1.3802454,5.247746,56.708332
20000316T0000,7.710245,-0.029754579,4.819829,86.708336
20000317T0000,9.510245,6.4302454,7.8164945,89.291664
20000318T0000,8.520246,5.2602453,7.284828,91.333336
20000319T0000,7.9702454,4.1902456,6.1106625,88.791664
20000320T0000,11.640245,0.8502454,5.883579,17.5875
20000321T0000,14.340245,-0.40975457,6.855662,9.45
20000322T0000,17.690245,1.4802454,9.180662,3.25
20000323T0000,16.670246,4.1602454,10.527745,47.725002
20000324T0000,13.620245,6.5802455,10.274411,44.92917
20000325T0000,15.490245,5.250245,10.182329,23.491669
20000326T0000,9.380245,5.3002453,7.653162,79.708336
20000327T0000,8.000245,4.110245,5.7356625,80.416664
20000328T0000,8.750245,2.0402455,5.6348286,62.5
20000329T0000,5.940245,3.4702454,4.378162,89.916664
20000330T0000,6.2402453,3.7002454,4.9073286,97.166664
20000331T0000,13.110246,3.4902453,7.968579,40.654167
20000401T0000,9.090245,3.2302456,6.7060795,52.875
20000402T0000,15.610246,1.7802454,8.38733,25.433334
20000403T0000,17.250246,6.8202453,11.863163,45.933334
20000404T0000,16.140245,6.6402454,11.310662,46.774998
20000405T0000,10.190246,5.7202454,8.354412,85.708336
20000406T0000,7.610245,0.7802454,4.395662,66.041664
20000407T0000,13.480246,-1.1897546,6.000662,2.5041668
20000408T0000,16.620245,-0.33975458,8.37733,3.1624997
20000409T0000,15.240245,3.2402453,9.234412,47.925
20000410T0000,15.100245,5.0302453,10.1348295,66.166664
20000411T0000,12.230246,8.450246,9.926495,76.625
20000412T0000,10.710245,4.4102454,7.6269126,67.375
20000413T0000,11.770246,6.130245,8.537328,70.63333
20000414T0000,17.930244,7.020245,11.817745,44.09167
20000415T0000,13.400246,6.360245,9.812328,60.208332
20000416T0000,12.160245,3.1202455,8.593995,74.65833
20000417T0000,11.830245,7.480245,9.431079,82.416664
20000418T0000,11.8102455,6.520245,9.1348295,74.44583
20000419T0000,15.290245,3.8902454,10.0169115,54.295834
20000420T0000,20.280245,4.7402453,12.660663,19.262499
20000421T0000,22.050245,9.940246,15.65108,24.429169
20000422T0000,26.160246,9.380245,18.015245,14.558333
20000423T0000,19.120245,10.590245,14.757748,56.94583
20000424T0000,14.200245,8.300245,11.110245,63.416668
20000425T0000,20.380245,6.710245,13.226913,25.945831
20000426T0000,24.920246,9.470245,17.38608,12.279167
20000427T0000,22.440245,11.410245,16.848995,24.0875
20000428T0000,21.420246,11.620245,15.50233,46.74167
20000429T0000,14.670245,10.870245,12.574828,86.083336
20000430T0000,21.540245,11.340245,15.869411,41.383335
20000501T0000,22.200245,10.730246,16.698996,29.366667
20000502T0000,21.890245,13.070246,16.925661,44.600002
20000503T0000,22.530245,12.280245,16.98483,29.195833
20000504T0000,22.920246,12.530245,17.236078,18.175001
20000505T0000,23.280245,11.080245,17.140245,14.9375
20000506T0000,22.380245,11.450245,16.765245,24.550001
20000507T0000,24.270245,11.290245,18.094412,18.912502
20000508T0000,21.550245,13.400246,17.128578,32.033337
20000509T0000,26.680244,11.420245,18.763163,35.720833
20000510T0000,26.590246,13.850245,20.235662,28.9125
20000511T0000,26.570246,15.010245,20.59316,21.875
20000512T0000,18.660246,14.5602455,16.448996,57.325
20000513T0000,20.050245,12.320246,16.894827,41.441666
20000514T0000,25.370245,12.840245,18.707745,19.666666
20000515T0000,27.170246,11.250245,19.537329,12.291667
20000516T0000,28.080246,14.640245,21.217747,19.658333
20000517T0000,21.140245,13.510245,17.17733,51.045834
20000518T0000,15.100245,10.570246,13.283998,65.166664
20000519T0000,14.070246,8.760245,11.326079,59.375
20000520T0000,16.920246,8.420245,12.405662,55.875
20000521T0000,16.900246,5.750245,12.183995,50.916668
20000522T0000,15.190246,8.050245,11.66233,67.458336
20000523T0000,20.700245,6.750245,14.245246,12.670835
20000524T0000,23.980246,9.430245,17.321495,10.879167
20000525T0000,18.950245,13.330245,16.25691,66.54583
20000526T0000,23.650246,11.190246,17.899412,49.25
20000527T0000,16.790245,10.040245,13.465245,70.270836
20000528T0000,16.220245,8.020246,12.36816,71.487495
20000529T0000,15.690246,7.8702455,11.8519125,51.166668
20000530T0000,15.140245,5.9702454,11.661495,83.333336
20000531T0000,17.540245,10.860246,14.532329,61.608334
20000601T0000,23.960245,9.410245,17.062746,26.0375
20000602T0000,28.540245,12.990245,21.296911,4.9500003
20000603T0000,29.990246,15.720245,22.682327,10.133333
20000604T0000,28.770245,17.930244,22.713577,23.504168
20000605T0000,25.630245,16.250246,20.523163,26.383331
20000606T0000,16.240246,11.3102455,13.928992,79.75
20000607T0000,19.770245,10.180245,14.942329,43.791668
20000608T0000,25.510244,7.900245,17.570662,1.25
20000609T0000,29.940245,15.240245,22.79358,8.500001
20000610T0000,26.780245,18.060246,21.985247,23.425003
20000611T0000,20.940245,15.370245,18.489828,84.625
20000612T0000,22.820246,14.270246,18.313162,70.958336
20000613T0000,27.280245,14.510245,20.985662,14.791667
20000614T0000,26.900246,16.100246,21.77691,21.041666
20000615T0000,25.150246,16.130245,20.628996,16.083334
20000616T0000,21.980246,14.770246,17.873161,20.387499
20000617T0000,24.340246,9.500245,17.212328,0.0
20000618T0000,29.360245,9.520246,20.40233,0.0
20000619T0000,32.180244,13.830245,23.774828,2.5416667
20000620T0000,32.960247,16.740246,25.10733,5.9874997
20000621T0000,31.750246,18.880245,25.518158,14.166667
20000622T0000,23.380245,16.360247,19.908165,55.475002
20000623T0000,20.660246,14.670245,17.443995,45.041668
20000624T0000,16.230246,11.840245,14.626079,80.833336
20000625T0000,17.250246,10.8102455,13.762745,68.458336
20000626T0000,19.940245,10.430245,15.040244,50.416668
20000627T0000,22.980246,7.270245,15.926495,5.254167
20000628T0000,21.590246,11.270246,16.401077,36.583332
20000629T0000,24.000246,12.040245,18.093996,22.2125
20000630T0000,26.160246,11.570246,19.723164,15.145832
20000701T0000,28.280245,13.140245,21.916496,17.916666
20000702T0000,31.000246,16.700245,23.693579,22.912498
20000703T0000,24.180244,18.020245,20.597328,47.212498
20000704T0000,22.530245,16.960245,19.100245,46.416668
20000705T0000,22.920246,14.580245,18.546495,31.375
20000706T0000,27.320246,12.220245,20.518995,11.212501
20000707T0000,25.850245,17.000246,20.018164,37.15833
20000708T0000,17.270245,12.710245,15.002328,82.875
20000709T0000,15.330245,11.640245,13.810245,93.416664
20000710T0000,17.310246,13.380245,15.594411,73.1
20000711T0000,16.780245,11.620245,14.001912,56.25
20000712T0000,16.120245,10.290245,13.244828,42.25
20000713T0000,17.230246,8.740245,13.263162,77.125
20000714T0000,14.440246,11.920245,13.496495,90.0
20000715T0000,15.300245,10.820246,12.336079,64.75
20000716T0000,15.680245,10.480246,12.828579,59.166668
20000717T0000,19.240246,9.410245,14.490662,42.458332
20000718T0000,22.080246,10.090245,16.524412,30.583334
20000719T0000,21.440245,11.890245,16.853577,26.9375
20000720T0000,22.590246,11.260245,17.228163,39.61667
20000721T0000,25.020245,11.770246,18.662745,2.5
20000722T0000,25.660246,10.370245,18.689411,8.775001
20000723T0000,23.040245,15.220245,18.956911,65.71667
20000724T0000,24.630245,17.000246,20.11691,40.399998
20000725T0000,24.020245,15.780245,19.585663,44.579166
20000726T0000,22.650246,16.430246,19.056078,44.833332
20000727T0000,23.970245,14.800245,19.726912,55.104168
20000728T0000,19.090246,14.8102455,17.259825,35.333332
20000729T0000,17.880245,13.900246,15.760661,58.791668
20000730T0000,21.710245,13.5602455,17.482748,42.833332
20000731T0000,25.440245,12.410245,18.827744,17.0
20000801T0000,29.510244,13.490245,21.745245,0.5291667
20000802T0000,21.310246,15.250245,18.895243,42.116665
20000803T0000,20.370245,13.830245,17.041077,67.995834
20000804T0000,21.730246,11.700245,17.067745,32.166668
20000805T0000,17.410246,12.8102455,15.552326,83.129166
20000806T0000,21.240246,14.590245,17.786495,54.083332
20000807T0000,22.760244,13.110246,18.36608,37.458332
20000808T0000,23.970245,14.470245,19.354414,33.9375
20000809T0000,25.870245,14.740245,20.220245,35.875
20000810T0000,28.390245,14.680245,21.887327,6.125
20000811T0000,29.480246,15.170245,22.486076,10.625
20000812T0000,30.330246,16.070246,23.583162,6.8625007
20000813T0000,29.950245,15.040245,23.102331,11.637501
20000814T0000,30.300245,16.790245,23.922327,13.433333
20000815T0000,27.770245,19.080246,23.038576,25.791666
20000816T0000,29.040245,17.680244,23.075663,10.5
20000817T0000,27.490246,17.830246,22.435661,16.741667
20000818T0000,25.400246,18.780245,21.078161,32.825
20000819T0000,29.990246,18.090246,23.831915,17.970835
20000820T0000,31.970245,18.820246,25.528997,15.862499
20000821T0000,21.940245,15.0602455,18.436495,71.10833
20000822T0000,22.350245,14.420245,17.685247,47.479168
20000823T0000,26.130245,12.3102455,18.907328,3.075
20000824T0000,28.460245,13.750245,20.562328,0.0
20000825T0000,28.990246,13.350245,20.703579,0.5375
20000826T0000,29.290245,13.130245,21.49983,16.758333
20000827T0000,21.150246,14.950245,17.877747,56.8
20000828T0000,22.110245,12.140245,16.993998,25.016668
20000829T0000,22.780245,12.770246,17.170662,31.100004
20000830T0000,20.610245,12.410245,16.781078,62.375
20000831T0000,17.470245,14.510245,15.972328,78.083336
20000901T0000,21.820246,13.790245,17.423162,71.541664
20000902T0000,17.440245,13.190246,14.989411,53.541668
20000903T0000,16.070246,12.020246,13.929828,70.708336
20000904T0000,16.340246,10.360246,12.997329,54.541668
20000905T0000,18.030245,10.350245,13.616912,64.495834
20000906T0000,18.560246,9.410245,13.947743,68.0875
20000907T0000,19.010244,12.360246,15.294412,54.125
20000908T0000,21.950245,7.5902452,15.135662,0.45833334
20000909T0000,23.730246,9.470245,16.651495,18.475
20000910T0000,25.800245,11.490245,18.317745,2.0833333
20000911T0000,26.170246,12.470245,19.15108,8.687501
20000912T0000,25.940245,13.8102455,19.664415,26.033335
20000913T0000,22.510244,15.860246,18.689413,60.941666
20000914T0000,24.090246,14.300245,18.671076,55.520832
20000915T0000,26.810246,15.620245,20.672329,37.1625
20000916T0000,21.130245,14.730246,16.894411,62.875
20000917T0000,17.790245,12.610246,15.164829,66.416664
20000918T0000,20.940245,10.410245,14.598995,43.125
20000919T0000,23.650246,10.520246,16.476496,20.625
20000920T0000,17.200245,12.650246,14.522327,87.166664
20000921T0000,16.490246,8.350245,12.912328,51.041668
20000922T0000,18.760244,7.900245,13.137746,53.541668
20000923T0000,19.590246,7.980245,13.158994,19.875
20000924T0000,22.900246,8.190246,14.875663,21.370834
20000925T0000,19.980246,12.670245,15.754829,42.8625
20000926T0000,23.400246,11.930245,16.444828,48.541668
20000927T0000,22.820246,13.780245,17.343578,21.2875
20000928T0000,24.070246,13.300245,17.87316,32.05417
20000929T0000,23.960245,13.620245,18.028996,20.916666
20000930T0000,16.830246,13.380245,14.714412,93.958336
20001001T0000,17.100245,12.390245,14.521495,71.25
20001002T0000,15.100245,10.200245,12.462746,56.166668
20001003T0000,15.290245,10.510245,12.394412,84.208336
20001004T0000,16.030245,9.230246,12.467744,76.708336
20001005T0000,14.910245,10.090245,12.64733,84.083336
20001006T0000,12.040245,6.670245,9.873161,52.0
20001007T0000,11.770246,4.3402452,7.964412,37.416668
20001008T0000,13.430245,2.3302455,8.174413,67.19167
20001009T0000,13.300245,6.650245,10.082746,53.066666
20001010T0000,12.540245,7.750245,10.030662,62.0
20001011T0000,11.880245,9.030245,10.540662,96.333336
20001012T0000,14.600245,6.380245,11.003162,56.0
20001013T0000,12.660245,9.470245,11.020661,78.395836
20001014T0000,13.290245,10.190246,11.574413,68.14167
20001015T0000,15.970245,10.830245,12.92191,58.141666
20001016T0000,17.480246,10.300245,13.423995,42.458332
20001017T0000,13.980246,9.100245,11.497745,47.333332
20001018T0000,14.750245,8.020246,11.045662,84.708336
20001019T0000,12.720245,9.380245,11.525245,91.0
20001020T0000,15.780245,9.690246,11.739829,61.31667
20001021T0000,17.460245,8.690246,11.959413,37.066666
20001022T0000,16.030245,7.4702454,11.044412,50.541668
20001023T0000,18.140245,7.1402454,11.605662,30.966667
20001024T0000,15.450245,11.230246,13.733581,76.375
20001025T0000,19.070246,11.340245,14.486079,42.429165
20001026T0000,14.780245,10.140245,12.567745,76.208336
20001027T0000,13.550245,6.900245,10.262745,56.72083
20001028T0000,16.410246,4.940245,9.990662,22.52917
20001029T0000,13.620245,8.210245,11.2477455,51.083332
20001030T0000,18.010244,7.5802455,13.315661,44.162502
20001031T0000,13.840245,7.040245,9.681079,75.379166
20001101T0000,13.460245,8.630245,10.865662,41.25
20001102T0000,14.480246,7.4502454,11.238163,53.833332
20001103T0000,10.480246,7.2202454,8.916078,91.041664
20001104T0000,10.280245,6.230245,7.5627446,68.125
20001105T0000,11.490245,4.750245,7.3089957,42.716663
20001106T0000,9.480246,4.2802453,7.4127445,75.47083
20001107T0000,11.480246,6.2002454,9.486495,66.458336
20001108T0000,12.550245,7.880245,9.681496,53.416668
20001109T0000,10.930245,4.2302456,8.083579,38.0
20001110T0000,9.610246,3.1502452,6.1927447,34.041668
20001111T0000,11.230246,2.1802454,5.3423285,24.049997
20001112T0000,11.260245,3.0502453,7.2535787,59.666668
20001113T0000,13.700245,6.7402453,9.843162,93.083336
20001114T0000,8.770246,3.7802453,6.9319134,88.333336
20001115T0000,9.350245,2.8402452,5.2935786,43.220837
20001116T0000,9.0602455,0.9002454,4.593579,23.3375
20001117T0000,5.960245,3.6302452,4.813579,97.25
20001118T0000,7.150245,0.8602454,4.0539956,64.270836
20001119T0000,8.500245,-0.5397546,4.711495,73.833336
20001120T0000,8.570246,4.2902455,6.308579,74.708336
20001121T0000,9.400246,4.2602453,5.975662,85.625
20001122T0000,11.790245,6.2002454,8.984829,80.208336
20001123T0000,10.380245,6.770245,8.551496,87.225
20001124T0000,8.220245,2.2502456,6.4644113,71.208336
20001125T0000,7.9302454,0.020245433,3.307329,63.991665
20001126T0000,8.450246,5.860245,7.1910787,66.0
20001127T0000,9.550245,4.3302455,6.645662,76.416664
20001128T0000,14.680245,7.150245,10.265661,55.2625
20001129T0000,11.700245,5.3302455,7.839411,42.149998
20001130T0000,14.010245,5.860245,9.065662,30.183332
20001201T0000,10.020246,3.4702454,6.7069125,66.6125
20001202T0000,10.5602455,6.400245,8.126911,75.125
20001203T0000,10.120245,5.3902454,8.268579,41.166668
20001204T0000,9.390245,3.1802454,6.2752457,78.7375
20001205T0000,11.370245,3.7502456,6.7560782,23.145834
20001206T0000,9.120245,4.610245,6.9652457,79.0
20001207T0000,9.330245,5.750245,7.528995,65.333336
20001208T0000,10.540245,7.920245,9.262747,91.0
20001209T0000,11.870245,5.380245,7.965245,31.612501
20001210T0000,11.990245,5.860245,9.074829,81.65417
20001211T0000,14.110246,7.0102453,10.011913,29.658335
20001212T0000,13.530245,7.5602455,9.615663,34.841667
20001213T0000,14.0602455,9.210245,12.098996,35.95
20001214T0000,10.550245,8.780245,9.637746,86.458336
20001215T0000,8.990245,4.1802454,5.8039956,61.5
20001216T0000,4.650245,2.7302456,3.9885788,61.125
20001217T0000,5.8402452,3.0002456,4.2677455,74.958336
20001218T0000,6.3702455,0.5302454,3.9039955,73.75
20001219T0000,9.100245,3.4002452,6.2639947,71.5
20001220T0000,6.020245,2.7502456,3.806495,63.25
20001221T0000,3.2802453,0.52024543,2.1339953,38.733334
20001222T0000,2.2202454,-2.2597547,-0.1897546,21.833334
20001223T0000,4.1402454,-2.3897548,-0.4576713,4.8333335
20001224T0000,2.8302455,-2.8697548,0.33357874,63.82083
20001225T0000,6.0602455,2.6902456,4.459412,98.916664
20001226T0000,8.750245,1.7302454,5.0194116,37.0
20001227T0000,9.080245,2.9402456,4.8252454,29.666666
20001228T0000,6.1802454,-0.5497546,3.1381626,64.333336
20001229T0000,2.9402456,-0.75975454,0.9914954,84.791664
20001230T0000,2.0502453,-1.2197546,0.72149533,66.5
20001231T0000,2.7502456,-2.6797547,-0.2035046,58.866665
20010101T0000,3.9202452,-3.2197547,0.37649548,70.916664
20010102T0000,7.020245,2.5702453,5.0348287,66.875
20010103T0000,8.290245,2.0302453,6.083996,44.420834
20010104T0000,8.420245,2.0102453,5.627745,74.958336
20010105T0000,11.210245,6.270245,8.520663,92.541664
20010106T0000,11.470245,4.2202454,7.7581635,97.041664
20010107T0000,6.860245,3.0002456,4.443579,73.583336
20010108T0000,5.3702455,2.0702453,3.588995,91.166664
20010109T0000,3.9302454,-0.3097546,1.1402456,61.591663
20010110T0000,7.4502454,0.5402454,4.1327453,71.166664
20010111T0000,7.5602455,4.4602456,5.7923284,82.958336
20010112T0000,4.6602454,0.9102454,3.6735785,66.39167
20010113T0000,2.2902455,-1.7197546,-0.1410046,20.166666
20010114T0000,2.1602454,-4.289755,-2.0197546,9.375
20010115T0000,0.4002454,-5.6097546,-3.2960045,6.7083335
20010116T0000,2.8002453,-4.849755,-2.1501715,9.45
20010117T0000,3.8202453,-5.4297547,-1.1260046,54.625
20010118T0000,4.0502453,-1.4397546,0.6219119,38.462498
20010119T0000,3.8602452,-0.5797546,1.7777456,85.791664
20010120T0000,4.900245,1.0802454,2.9435785,79.25
20010121T0000,2.8602452,-2.0097547,0.70691204,84.541664
20010122T0000,9.140245,1.0202454,4.458162,56.145832
20010123T0000,10.820246,4.630245,8.035245,78.083336
20010124T0000,9.460245,5.3902454,7.7789955,70.174995
20010125T0000,8.830245,1.9602454,4.9856625,49.045834
20010126T0000,8.440246,3.1302452,4.7589955,41.808334
20010127T0000,6.190245,1.7002454,4.2573285,52.625
20010128T0000,7.500245,-0.8197546,2.2464952,28.650002
20010129T0000,4.7202454,-1.7097546,1.2573287,51.358334
20010130T0000,4.110245,-0.8297546,1.7898289,52.791668
20010131T0000,4.360245,-3.2097545,0.3464954,45.291668
20010201T0000,2.3302455,-1.5697545,-0.028504536,30.166666
20010202T0000,2.5802455,-3.1197548,-0.041837897,84.625
20010203T0000,7.4502454,2.4302454,4.9252453,95.666664
20010204T0000,12.220245,8.020246,9.619412,67.541664
20010205T0000,11.270246,9.320246,10.377746,79.375
20010206T0000,17.760244,8.550245,11.725661,43.304157
20010207T0000,14.430245,7.6802454,10.349829,66.674995
20010208T0000,13.430245,6.9902453,9.201911,71.97083
20010209T0000,7.9702454,1.3002454,5.9502454,62.5
20010210T0000,8.420245,-1.9997545,2.826912,9.854166
20010211T0000,11.380245,-0.75975454,4.309829,19.608334
20010212T0000,14.020246,1.3802454,7.3702455,40.608334
20010213T0000,9.430245,5.420245,8.180245,83.0
20010214T0000,9.180245,0.3302454,4.458995,19.166666
20010215T0000,9.330245,-0.73975456,3.5227451,1.1
20010216T0000,9.800245,-0.61975455,4.3019123,28.708334
20010217T0000,5.4102454,2.1002455,3.4439957,85.458336
20010218T0000,7.2802453,-0.6697546,3.4185789,47.966663
20010219T0000,7.9902453,-2.0197544,2.6660788,21.208334
20010220T0000,5.6602454,0.6102454,2.849412,78.75
20010221T0000,7.4502454,1.0802454,4.124829,53.25
20010222T0000,7.3702455,4.5902452,5.6744123,94.916664
20010223T0000,6.500245,1.3302454,5.0144124,76.041664
20010224T0000,3.0002456,-1.0697546,0.9027454,22.25
20010225T0000,1.3602455,-2.8997545,-1.0676713,67.083336
20010226T0000,2.6202455,-3.8497548,-0.81517124,28.8375
20010227T0000,6.670245,-4.2597547,1.0598286,47.49167
20010228T0000,5.0802455,-0.28975457,1.8506621,88.791664
20010301T0000,4.960245,0.8502454,2.6927454,71.833336
20010302T0000,6.400245,0.4302454,3.3173287,70.583336
20010303T0000,2.7002454,0.7802454,1.5914954,95.208336
20010304T0000,9.040245,2.4902453,6.371912,87.0
20010305T0000,9.370245,1.6002454,5.639829,70.625
20010306T0000,10.190246,-0.7997546,4.0023284,18.583334
20010307T0000,10.900246,2.6802454,6.9464955,76.237495
20010308T0000,12.510245,6.3902454,9.316079,91.333336
20010309T0000,11.820246,7.9502454,9.639828,76.28333
20010310T0000,12.390245,7.5902452,10.030662,73.5
20010311T0000,13.200245,11.210245,12.056495,79.208336
20010312T0000,13.120245,7.6802454,11.186077,92.041664
20010313T0000,10.280245,4.9102454,7.513162,72.291664
20010314T0000,7.7402453,4.6602454,6.5560775,82.041664
20010315T0000,11.140245,7.5902452,9.613579,92.458336
20010316T0000,18.200245,5.3002453,11.766495,47.462498
20010317T0000,11.520246,9.130245,10.105662,93.291664
20010318T0000,13.800245,8.120246,10.56858,71.583336
20010319T0000,9.790245,4.1802454,6.710663,81.666664
20010320T0000,10.670245,2.6702452,5.3731613,86.833336
20010321T0000,13.200245,9.880245,11.393994,86.125
20010322T0000,12.700245,8.980246,11.692329,65.458336
20010323T0000,18.320246,8.030246,13.027745,53.712494
20010324T0000,18.070246,10.840245,13.880244,49.15833
20010325T0000,14.450245,5.9502454,10.832329,67.166664
20010326T0000,7.7002454,4.770245,6.1860785,89.208336
20010327T0000,10.990245,3.4102454,6.4485784,72.42083
20010328T0000,15.410245,4.2302456,9.033996,55.99167
20010329T0000,10.290245,6.520245,8.793996,94.416664
20010330T0000,9.800245,5.8002453,7.6869125,55.958332
20010331T0000,14.8102455,1.8302454,8.515662,36.3
20010401T0000,19.510244,2.5402455,11.011912,3.625
20010402T0000,22.310246,5.2402453,13.756495,19.900002
20010403T0000,15.360246,7.920245,12.041497,52.420834
20010404T0000,16.230246,5.750245,9.668578,65.308334
20010405T0000,12.250245,4.1902456,7.9777465,68.958336
20010406T0000,14.670245,6.980245,11.206079,85.291664
20010407T0000,11.710245,4.650245,9.343162,63.25
20010408T0000,11.5602455,4.6002455,7.9348283,73.291664
20010409T0000,8.950245,6.3402452,7.647328,99.5
20010410T0000,10.300245,7.040245,8.876912,79.0
20010411T0000,10.380245,6.420245,8.085662,56.125
20010412T0000,11.130245,5.270245,8.392329,58.833332
20010413T0000,7.730245,0.3902454,4.345662,57.541668
20010414T0000,6.1802454,-1.0697546,2.9231617,67.541664
20010415T0000,6.1802454,2.2602453,4.0785785,97.291664
20010416T0000,8.230246,4.1602454,6.100245,62.083332
20010417T0000,9.690246,3.8702455,6.745662,50.25833
20010418T0000,9.880245,2.4102454,6.1339946,71.083336
20010419T0000,7.130245,2.8602452,5.053162,55.541668
20010420T0000,7.2602453,1.0302454,3.8110783,57.625
20010421T0000,4.8202453,0.5902454,3.0631618,98.208336
20010422T0000,8.650246,2.4602454,5.2777452,63.416668
20010423T0000,12.110246,0.3002454,6.627746,64.395836
20010424T0000,18.500246,3.3402452,11.092746,41.645832
20010425T0000,12.490245,6.8302455,9.808995,59.916668
20010426T0000,14.100245,6.1002455,9.739413,31.158333
20010427T0000,17.120245,5.3902454,11.352745,64.75
20010428T0000,15.960245,10.610246,12.620666,77.083336
20010429T0000,17.320246,10.500245,13.5794115,75.745834
20010430T0000,21.050245,11.570246,15.772744,50.020832
20010501T0000,17.780245,10.240245,14.371495,38.1375
20010502T0000,23.000246,10.800245,16.95608,26.508331
20010503T0000,18.420246,12.890245,14.963578,62.154163
20010504T0000,16.780245,12.150246,14.075244,59.625
20010505T0000,12.930245,9.300245,11.673579,93.833336
20010506T0000,10.480246,8.290245,9.095661,99.583336
20010507T0000,11.640245,8.380245,9.889413,99.041664
20010508T0000,15.960245,9.100245,12.264413,91.583336
20010509T0000,20.970245,9.180245,15.285661,45.00833
20010510T0000,23.160246,10.290245,17.032328,20.429169
20010511T0000,24.080246,9.040245,17.109829,7.7208333
20010512T0000,24.710245,9.700245,17.442747,5.0583334
