timestamp,MaxTemp,MinTemp,AverageTemp,CloudCoverTotal
20221115T0000,12.230246,7.900245,10.1660795,91.916664
20221116T0000,14.020246,7.2402453,10.48358,49.916668
20221117T0000,14.390245,9.330245,11.909411,66.333336
20221118T0000,9.970245,7.0902452,8.756495,64.75
20221119T0000,9.790245,5.610245,7.5648274,45.625
20221120T0000,8.970245,5.3402452,6.9364963,63.416668
20221121T0000,9.670245,6.7802453,7.6935782,83.791664
20221122T0000,8.910245,6.1202455,7.418161,69.583336
20221123T0000,10.220245,1.7802454,6.7231617,48.583332
20221124T0000,11.140245,3.5702453,7.6473293,48.891666
20221125T0000,10.500245,4.3502455,6.665245,55.770832
20221126T0000,8.570246,2.8302455,5.317329,61.629166
20221127T0000,7.4902453,1.6302454,4.3202457,77.666664
20221128T0000,8.870245,4.360245,6.865246,90.791664
20221129T0000,9.180245,6.4502454,7.596495,91.583336
20221130T0000,7.730245,5.000245,6.533995,78.5
20221201T0000,5.5102453,3.7602453,4.4781613,80.708336
20221202T0000,4.9102454,1.8102454,3.6127455,83.791664
20221203T0000,3.4702454,1.4002454,2.1214955,54.754166
20221204T0000,3.1002455,0.8002454,2.1402452,60.916668
20221205T0000,6.210245,0.1802454,3.2635782,54.666668
20221206T0000,4.4602456,-0.4597546,1.9660788,81.666664
20221207T0000,4.9302454,0.8502454,3.0760784,78.375
20221208T0000,3.5102453,-1.9497546,0.8589955,43.958332
20221209T0000,1.2402453,-1.4197546,-0.075587966,87.75
20221210T0000,0.9902454,-2.2797546,0.25399542,75.791664
20221211T0000,-0.52975464,-7.1297545,-3.256838,49.0
20221212T0000,-2.1597548,-7.099755,-5.183504,20.833334
20221213T0000,-1.8897547,-7.1997547,-4.111005,58.42917
20221214T0000,2.3202453,-2.3797545,0.116078794,97.708336
20221215T0000,1.1902454,-0.48975456,0.40857878,88.5
20221216T0000,-0.4397546,-3.3597546,-1.628088,57.791668
20221217T0000,-0.9197546,-5.3797545,-3.6339207,15.595833
20221218T0000,0.7002454,-4.329755,-2.0685048,37.070835
20221219T0000,6.2002454,-0.09975457,2.237745,47.458332
20221220T0000,9.150246,1.8202454,5.2639956,53.37917
20221221T0000,11.200245,7.710245,9.48816,77.458336
20221222T0000,12.570246,10.860246,11.788579,65.583336
20221223T0000,14.330245,12.330245,13.354411,90.791664
20221224T0000,12.730246,9.190246,10.767745,91.0
20221225T0000,11.280245,6.8202453,9.026495,43.470837
20221226T0000,11.510245,8.290245,10.380245,81.25
20221227T0000,8.690246,2.6702452,5.7614956,31.4125
20221228T0000,10.640245,2.8102455,6.8785787,41.6125
20221229T0000,13.290245,9.360246,11.679829,83.791664
20221230T0000,14.720245,4.3902454,9.342329,78.62917
20221231T0000,16.970245,12.270246,14.379411,32.962498
20230101T0000,17.230246,8.570246,12.037746,13.866666
20230102T0000,14.500245,7.420245,10.156078,68.708336
20230103T0000,9.970245,3.1502452,6.6402454,67.041664
20230104T0000,10.860246,4.5002456,8.281495,82.375
20230105T0000,12.410245,7.7202454,10.683162,85.674995
20230106T0000,10.500245,6.860245,8.703161,71.916664
20230107T0000,11.090245,4.8302455,7.353996,43.087505
20230108T0000,9.050245,4.150245,7.286913,81.791664
20230109T0000,9.050245,4.8502455,6.472328,68.333336
20230110T0000,7.520245,4.7802453,6.097328,84.875
20230111T0000,9.890245,7.440245,8.641078,82.25
20230112T0000,10.720245,7.380245,9.1973295,84.666664
20230113T0000,10.510245,6.940245,8.983995,67.666664
20230114T0000,11.300245,6.3202453,8.923579,86.875
20230115T0000,12.240245,4.2702456,7.3848286,63.125
20230116T0000,6.8302455,3.3902454,4.831496,64.762505
20230117T0000,3.3702455,0.7902454,1.7931622,74.583336
20230118T0000,2.2602453,-1.0097545,1.1656619,79.541664
20230119T0000,1.8202454,-3.709755,-1.2468379,43.916668
20230120T0000,1.9902455,-3.5997548,-1.1505878,67.34167
20230121T0000,1.0702454,-4.519755,-1.3643379,73.25
20230122T0000,1.7402455,-0.72975457,0.48941207,75.875
20230123T0000,3.5302453,0.4802454,1.983579,82.083336
20230124T0000,5.040245,2.5902452,3.6835787,73.541664
20230125T0000,3.6002455,1.8802454,2.8664954,75.0
20230126T0000,1.4702454,-0.90975463,0.33732876,78.916664
20230127T0000,1.4702454,-1.0897546,0.10649541,71.5
20230128T0000,2.9202452,-0.10975462,1.3781619,70.458336
20230129T0000,2.5502453,-2.7297544,0.5256621,50.88333
20230130T0000,3.2302456,-3.1397548,0.49816218,76.625
20230131T0000,5.150245,-0.4297546,2.9573288,79.666664
20230201T0000,6.770245,2.9202452,4.9931617,87.0
20230202T0000,7.3902454,4.980245,6.0631623,84.5
20230203T0000,8.400246,5.270245,6.787746,87.375
20230204T0000,8.840245,2.0602455,6.110662,86.833336
20230205T0000,5.5702453,0.35024542,3.1469119,87.916664
20230206T0000,4.9902453,0.6702454,3.3064954,74.541664
20230207T0000,4.8002453,-3.1597548,0.20191205,3.625
20230208T0000,3.1202455,-4.4497547,-1.3735045,0.125
20230209T0000,6.0302453,-6.119755,-1.1564213,2.3
20230210T0000,6.3702455,-5.789755,-0.73933786,2.8875
20230211T0000,8.300245,-5.1097546,0.19316214,14.945834
20230212T0000,10.200245,-3.1097546,2.3327456,7.625
20230213T0000,9.100245,-0.5897546,2.8694122,29.208334
20230214T0000,9.260245,-1.1697546,2.1289957,17.125
20230215T0000,11.370245,-1.4397546,2.597329,10.054166
20230216T0000,13.820246,-0.97975457,5.860245,38.254166
20230217T0000,13.390245,7.7002454,10.747327,90.583336
20230218T0000,15.0602455,10.190246,12.053996,79.125
20230219T0000,11.240245,6.920245,9.566911,79.75
20230220T0000,15.650246,2.3002453,7.982746,16.137497
20230221T0000,16.640245,0.5402454,7.0435786,6.9249997
20230222T0000,13.230246,1.7502455,7.7302456,64.76667
20230223T0000,13.830245,4.5702453,9.440661,48.75
20230224T0000,13.380245,3.7902455,8.398162,55.791668
20230225T0000,7.3302455,1.7502455,4.8444123,71.833336
20230226T0000,1.9202454,-1.0497546,0.8031621,32.5
20230227T0000,2.8602452,-0.2697546,1.2077454,59.75
20230228T0000,2.8302455,-1.4297546,0.29816216,46.787502
20230301T0000,4.980245,-1.8297547,1.4156619,41.666668
20230302T0000,6.3202453,0.7402454,2.814412,49.75
20230303T0000,8.380245,0.00024539232,3.766079,59.458332
20230304T0000,8.210245,-0.5497546,3.2194118,36.125
20230305T0000,6.8902454,0.19024539,3.168162,60.458332
20230306T0000,6.1202455,-0.03975457,3.1352453,56.4875
20230307T0000,7.190245,0.7802454,4.0352454,43.191666
20230308T0000,12.870245,1.7202454,8.258162,78.958336
20230309T0000,15.900246,9.430245,12.215245,59.933334
20230310T0000,11.220245,5.0302453,8.998161,72.958336
20230311T0000,6.500245,1.6502454,4.1435785,77.833336
20230312T0000,13.250245,3.9402456,8.571912,67.13334
20230313T0000,21.620245,9.570246,14.953576,58.025005
20230314T0000,11.170245,5.130245,8.928995,67.458336
20230315T0000,9.350245,0.5302454,4.9698286,36.991665
20230316T0000,13.420245,-0.60975456,5.693995,28.45417
20230317T0000,17.380245,1.7002454,9.973163,26.6875
20230318T0000,17.730246,3.9302454,11.531495,36.625
20230319T0000,13.740245,7.3702455,10.675246,67.708336
20230320T0000,13.740245,4.4502454,9.260662,66.291664
20230321T0000,16.130245,2.6702452,9.6731615,36.916668
20230322T0000,19.290245,5.380245,12.498162,23.016668
20230323T0000,16.550245,11.620245,14.1714945,81.5
20230324T0000,14.640245,9.680245,12.376494,74.25
20230325T0000,12.590245,7.2402453,9.788163,54.875
20230326T0000,12.600245,6.3402452,8.788161,71.166664
20230327T0000,7.3002453,2.0602455,5.6006618,55.291668
20230328T0000,11.040245,-1.8497547,5.9881625,46.333332
20230329T0000,19.710245,8.000245,13.428578,89.583336
20230330T0000,16.670246,12.290245,14.045663,51.033337
20230331T0000,14.550245,8.800245,11.880245,64.166664
20230401T0000,11.330245,7.8202453,9.194828,75.5
20230402T0000,12.020246,7.0802455,9.174413,76.0
20230403T0000,8.210245,2.3802454,5.915663,66.208336
20230404T0000,9.760245,-1.2797546,4.1148286,1.9833332
20230405T0000,10.770246,-0.9197546,4.627329,20.166666
20230406T0000,12.820246,-2.0797548,6.947329,55.92917
20230407T0000,9.370245,5.5702453,7.1677456,59.974995
20230408T0000,12.030245,5.3202453,8.644412,51.25
20230409T0000,15.340245,2.8502455,8.983162,23.870834
20230410T0000,17.500246,2.3702455,11.138579,55.8125
20230411T0000,14.520246,8.780245,11.550244,87.875
20230412T0000,13.800245,7.170245,10.210662,91.791664
20230413T0000,9.670245,4.4702454,7.458162,48.13333
20230414T0000,14.190246,2.1202455,8.230662,30.637503
20230415T0000,12.780245,4.4502454,8.987745,88.666664
20230416T0000,10.170245,7.9902453,8.844412,92.875
20230417T0000,13.820246,7.610245,10.146497,57.458332
20230418T0000,15.760245,7.150245,10.628994,59.595837
20230419T0000,13.490245,6.4502454,10.180661,67.666664
20230420T0000,9.280245,4.5002456,6.993995,60.5
20230421T0000,13.300245,2.6302452,8.479411,65.625
20230422T0000,18.550245,6.5102453,12.73733,69.933334
20230423T0000,19.450245,9.750245,13.498996,64.23333
20230424T0000,13.020246,8.920245,10.856912,48.208332
20230425T0000,11.320246,6.290245,8.608995,54.25
20230426T0000,15.040245,3.8002453,9.568995,63.916668
20230427T0000,19.050245,8.3102455,13.588581,53.091663
20230428T0000,18.740246,12.000245,15.360663,68.78333
20230429T0000,19.670246,11.230246,15.375664,42.258335
20230430T0000,18.190245,9.3102455,14.11441,68.8375
20230501T0000,16.100246,10.210245,13.340244,76.99167
20230502T0000,17.060246,8.910245,12.885245,30.416666
20230503T0000,20.630245,6.110245,13.361076,15.404167
20230504T0000,24.540245,7.4702454,16.383995,13.0625
20230505T0000,22.460245,13.860246,17.21233,39.92917
20230506T0000,22.590246,12.440246,16.982744,34.2625
20230507T0000,20.320246,11.530245,15.801911,61.24167
20230508T0000,19.160246,14.160245,16.29858,51.475002
20230509T0000,20.270245,12.130245,15.58691,78.666664
20230510T0000,15.470245,11.590245,13.58941,44.67917
20230511T0000,14.610246,10.620245,12.467746,64.708336
20230512T0000,16.810246,10.510245,13.477328,38.783337
20230513T0000,15.730246,11.050245,13.428996,55.158337
20230514T0000,17.210245,10.050245,13.11483,58.5
20230515T0000,17.070246,9.660245,13.157745,53.125
20230516T0000,12.430245,9.630245,11.475662,75.75
20230517T0000,14.760245,7.520245,11.221496,57.57083
20230518T0000,16.580246,5.8202453,12.219827,62.44583
20230519T0000,16.360247,9.320246,13.554413,66.104164
20230520T0000,18.780245,11.830245,15.25233,72.729164
20230521T0000,24.410246,12.220245,18.15983,34.300003
20230522T0000,26.090246,13.980246,19.96816,20.383333
20230523T0000,21.390245,14.600245,18.21066,42.537502
20230524T0000,16.740246,10.470245,13.830246,60.625
20230525T0000,20.640245,9.820246,15.388995,57.875
20230526T0000,24.250246,10.700245,17.912329,7.4166665
20230527T0000,25.860245,11.180245,18.707743,7.758333
20230528T0000,26.140245,10.390245,18.825663,5.8333335
20230529T0000,26.910246,10.110246,19.314827,1.6041666
20230530T0000,25.610245,11.890245,19.238993,30.695831
20230531T0000,26.990246,12.250245,19.758993,1.4583334
20230601T0000,27.310246,11.660245,20.31566,10.349999
20230602T0000,26.290245,14.450245,20.111494,15.208333
20230603T0000,26.780245,12.240245,20.068161,22.791666
20230604T0000,26.700245,12.840245,19.568165,27.208334
20230605T0000,27.210245,11.820246,20.510662,14.958333
20230606T0000,27.190245,12.360246,20.765245,20.358332
20230607T0000,27.410246,12.700245,20.488997,12.195834
20230608T0000,28.320246,12.690246,20.992744,21.175001
20230609T0000,29.600245,13.270246,22.268164,19.062502
20230610T0000,29.560246,15.570246,23.356497,21.016666
20230611T0000,29.630245,16.380245,23.550665,11.383334
20230612T0000,29.810246,14.140245,23.06733,2.5916667
20230613T0000,28.490246,13.630245,21.41108,2.8374996
20230614T0000,27.850245,10.720245,20.875244,2.9624999
20230615T0000,27.690245,13.880245,21.235247,16.333334
20230616T0000,28.270245,13.5602455,22.048578,19.875
20230617T0000,29.980246,11.790245,22.598997,16.6
20230618T0000,31.300245,15.240245,23.71691,34.229168
20230619T0000,30.490246,19.390245,24.574411,46.87083
20230620T0000,32.320248,19.090246,24.676079,45.45833
20230621T0000,27.750246,20.120245,23.257746,44.454166
20230622T0000,29.430244,18.310246,22.371912,49.400005
20230623T0000,25.960245,17.220245,21.162746,43.833332
20230624T0000,28.920246,13.080245,22.024412,8.287499
20230625T0000,31.290245,13.520246,23.456495,0.0
20230626T0000,30.340246,17.060246,23.904413,10.400001
20230627T0000,25.740246,15.630245,20.570244,22.7125
20230628T0000,27.560246,14.680245,20.96066,41.333332
20230629T0000,28.130245,14.860246,22.76358,26.566666
20230630T0000,20.890245,17.020245,19.411077,75.041664
20230701T0000,23.120245,15.830245,19.341911,64.34583
20230702T0000,24.670246,16.870245,20.368578,60.791668
20230703T0000,24.360245,16.640245,20.583992,76.416664
20230704T0000,26.030245,16.920246,21.612741,36.375
20230705T0000,23.410246,17.520245,20.044828,53.0
20230706T0000,27.540245,13.980246,20.814829,14.712501
20230707T0000,32.560246,13.100245,23.802748,9.416668
20230708T0000,31.450245,19.660246,24.362741,30.354164
20230709T0000,35.510246,18.010244,27.427744,18.629168
20230710T0000,32.150246,21.350245,26.216913,20.9125
20230711T0000,36.150246,19.680244,27.513163,16.3375
20230712T0000,26.920246,19.590246,23.318163,39.1125
20230713T0000,26.700245,16.630245,21.90566,34.24583
20230714T0000,30.900246,13.550245,22.642746,12.200001
20230715T0000,32.990246,17.840246,25.449408,28.5625
20230716T0000,25.050245,16.970245,20.733994,72.833336
20230717T0000,26.930244,18.890245,22.74566,46.041668
20230718T0000,27.540245,15.950245,22.256498,16.333334
20230719T0000,29.590246,19.880245,24.682327,21.408333
20230720T0000,27.080246,16.990246,22.281914,33.666668
20230721T0000,24.240246,15.440246,20.118162,46.125
20230722T0000,27.160246,13.700245,21.210663,14.041667
20230723T0000,28.890245,14.260245,22.398163,31.766668
20230724T0000,23.390245,17.740246,20.258581,38.1125
20230725T0000,20.710245,14.320246,17.608164,48.166668
20230726T0000,20.580246,12.670245,16.20983,50.875
20230727T0000,25.820246,12.350245,19.253996,48.333332
20230728T0000,25.320246,16.550245,20.747332,29.387503
20230729T0000,26.050245,17.820246,21.036081,55.86667
20230730T0000,24.400246,14.910245,20.285662,31.0625
20230731T0000,25.330246,12.580245,19.810244,46.15417
20230801T0000,21.450245,15.550245,19.237745,64.541664
20230802T0000,27.630245,15.180245,20.96816,74.083336
20230803T0000,23.210245,15.200245,19.720245,44.375
20230804T0000,19.690245,14.830245,17.291912,78.666664
20230805T0000,22.560246,13.850245,18.041079,54.5
20230806T0000,17.400246,13.630245,15.129829,64.458336
20230807T0000,19.370245,11.720245,15.161912,48.17917
20230808T0000,22.690245,9.080245,16.908995,51.333332
20230809T0000,23.950245,14.550245,19.067745,62.25
20230810T0000,28.430244,13.530245,21.135658,11.404167
20230811T0000,31.960245,14.080245,23.43191,2.1458333
20230812T0000,28.960245,18.780245,23.780243,34.470833
20230813T0000,29.670246,19.370245,23.951498,30.370834
20230814T0000,31.200245,19.620245,25.37233,22.091667
20230815T0000,30.750246,19.930244,24.833998,21.375
20230816T0000,32.450245,17.450245,24.743158,15.604168
20230817T0000,29.850245,18.320246,23.941496,24.6875
20230818T0000,34.440247,17.570246,25.529413,3.466667
20230819T0000,34.68025,18.580246,26.698992,24.629166
20230820T0000,34.660248,19.310246,27.033579,23.270834
20230821T0000,35.280247,21.500246,28.021498,8.166667
20230822T0000,35.190247,20.840246,27.767326,5.2916665
20230823T0000,33.850246,21.300245,26.836912,8.570834
20230824T0000,35.900246,19.540245,26.333578,29.65
20230825T0000,26.840246,20.270245,23.069826,39.7625
20230826T0000,20.790245,17.180244,19.20858,72.666664
20230827T0000,19.390245,15.260245,17.139412,86.6
20230828T0000,16.000246,12.880245,14.41233,96.125
20230829T0000,16.620245,12.370245,14.586913,81.125
20230830T0000,20.790245,11.850245,16.351494,52.291668
20230831T0000,19.980246,13.820246,17.018991,72.5
20230901T0000,25.760244,15.550245,19.956913,49.249996
20230902T0000,28.960245,13.540245,20.849413,11.091667
20230903T0000,28.280245,14.230246,21.100246,24.475
20230904T0000,30.360245,14.700245,22.124413,25.000002
20230905T0000,30.080246,14.970245,22.245245,2.2625
20230906T0000,29.550245,13.610246,21.596495,0.0
20230907T0000,30.870245,15.590245,22.943163,0.0
20230908T0000,31.820246,16.140245,23.927328,2.1666667
20230909T0000,32.190247,16.980246,24.248163,6.0416665
20230910T0000,32.84025,16.590246,24.024414,0.45833334
20230911T0000,33.27025,15.900246,24.239828,7.683333
20230912T0000,31.630245,17.400246,24.082329,22.4
20230913T0000,23.400246,17.860245,19.95066,69.441666
20230914T0000,24.170246,15.710245,19.488995,47.729168
20230915T0000,26.240246,14.930245,19.786493,27.687502
20230916T0000,27.270245,14.740245,20.770662,41.341667
20230917T0000,29.660246,16.400246,22.345663,31.791666
20230918T0000,22.670246,18.090246,19.609827,64.35
20230919T0000,23.480246,13.720245,19.096079,30.079168
20230920T0000,26.460245,10.920245,18.373163,9.958333
20230921T0000,25.090246,14.370245,19.362331,71.541664
20230922T0000,20.220245,12.680245,15.756495,62.375
20230923T0000,18.200245,10.230246,13.906077,43.083332
20230924T0000,20.640245,8.690246,13.6781645,36.416668
20230925T0000,22.010244,7.0802455,14.036079,0.7083333
20230926T0000,24.200245,8.360246,15.061078,1.5625
20230927T0000,24.980246,8.980246,16.001911,8.620833
20230928T0000,27.120245,11.650246,18.395243,20.854164
20230929T0000,26.030245,11.910245,18.733162,19.916666
20230930T0000,22.350245,12.650246,17.465246,51.524998
20231001T0000,25.220245,9.100245,16.797327,6.904167
20231002T0000,27.850245,10.640245,18.138163,6.591667
20231003T0000,25.610245,13.190246,18.369827,28.5375
20231004T0000,19.920246,9.690246,14.619414,40.904167
20231005T0000,19.620245,8.150246,13.091079,37.7
20231006T0000,21.760244,5.690245,12.861496,21.1625
20231007T0000,24.240246,5.9902453,13.943165,2.625
20231008T0000,27.040245,9.170245,16.79608,2.5749998
20231009T0000,26.820246,11.120245,18.156076,25.166666
20231010T0000,26.010244,11.100245,17.12983,16.729166
20231011T0000,26.490246,9.680245,17.33608,1.4833332
20231012T0000,26.470245,12.380245,18.682325,28.466667
20231013T0000,28.120245,12.050245,20.153162,12.287499
20231014T0000,22.030245,10.270246,15.990246,71.291664
20231015T0000,13.3102455,5.0602455,10.143578,43.775005
20231016T0000,14.510245,2.6502452,7.758995,20.55
20231017T0000,15.250245,3.5302453,8.494828,33.520836
20231018T0000,13.250245,7.2802453,10.621079,84.166664
20231019T0000,16.810246,11.860246,14.2773285,77.03333
20231020T0000,15.840245,12.950245,14.616494,78.25
20231021T0000,18.000246,10.300245,14.374828,29.291666
20231022T0000,16.970245,8.330246,11.761912,35.179165
20231023T0000,14.030245,6.8002453,10.124413,54.541668
20231024T0000,14.120245,9.430245,11.668995,79.2125
20231025T0000,15.150246,8.440246,12.252328,57.875
20231026T0000,16.170246,10.570246,12.875245,86.833336
20231027T0000,14.580245,10.300245,11.898579,62.0625
20231028T0000,16.320246,10.710245,13.012328,57.991665
20231029T0000,16.910246,9.600245,12.981496,47.841663
20231030T0000,14.690246,8.250245,11.674413,66.65
20231031T0000,13.410245,9.670245,11.42233,66.166664
20231101T0000,13.780245,6.3202453,9.828578,48.225002
20231102T0000,11.040245,6.500245,9.228162,77.72083
20231103T0000,10.030245,6.0302453,7.871078,55.316666
20231104T0000,11.840245,7.020245,9.043578,75.84167
20231105T0000,12.960245,10.680245,11.759828,64.791664
20231106T0000,12.830245,8.330246,10.674412,50.75
20231107T0000,10.150246,5.1602454,8.181911,50.75
20231108T0000,12.380245,3.6902456,7.207745,33.225
20231109T0000,10.380245,3.7702456,7.975662,71.770836
20231110T0000,10.670245,7.960245,9.061079,61.041668
20231111T0000,8.660245,4.130245,7.162745,47.541668
20231112T0000,11.380245,2.1402454,6.1202455,88.666664
20231113T0000,16.180246,11.8102455,14.405247,95.416664
20231114T0000,15.080245,10.360246,11.958579,83.833336
20231115T0000,11.650246,7.1602454,10.136495,49.850002
20231116T0000,12.210245,5.230245,8.649829,74.083336
20231117T0000,9.050245,4.8902454,7.3269124,81.916664
20231118T0000,9.620245,3.2702456,6.442745,84.041664
20231119T0000,14.790245,10.280245,12.946495,83.083336
20231120T0000,12.870245,9.370245,11.129413,74.708336
20231121T0000,9.890245,7.4502454,8.481495,65.916664
20231122T0000,7.290245,1.3602455,4.5706615,81.458336
20231123T0000,7.860245,0.23024541,4.004829,42.416668
20231124T0000,8.990245,4.0602455,6.8923287,77.666664
20231125T0000,5.130245,1.9902455,3.5006616,69.25
20231126T0000,5.3402452,0.100245416,3.1535788,83.98333
20231127T0000,5.6002455,0.5702454,3.3239949,96.75
20231128T0000,6.5802455,1.1602454,4.111495,83.458336
20231129T0000,5.8702455,0.1202454,1.9914951,48.162506
20231130T0000,2.9802456,0.9802454,2.0998285,98.25
20231201T0000,3.3102455,1.4402454,2.5689955,99.5
20231202T0000,1.4102454,-1.1797546,-0.051837947,93.541664
20231203T0000,0.7302454,-5.1997547,-2.4855878,32.44583
20231204T0000,3.1902456,-3.8397546,-0.28308776,83.387505
20231205T0000,6.9702454,4.110245,5.426912,91.583336
20231206T0000,6.0802455,2.2102454,4.662745,64.5
20231207T0000,3.5602455,0.100245416,1.6931621,71.42083
20231208T0000,7.6602454,2.1702454,5.5644116,97.916664
20231209T0000,10.330245,6.0802455,7.8202457,90.958336
20231210T0000,11.470245,8.620245,9.855663,74.32917
20231211T0000,12.090245,9.320246,11.240663,65.24583
20231212T0000,13.500245,9.070246,11.122329,88.625
20231213T0000,10.010245,6.8402452,8.594412,71.916664
20231214T0000,8.770246,5.190245,7.230245,79.375
20231215T0000,8.260245,2.7602453,5.502329,85.75
20231216T0000,6.290245,0.23024541,2.865245,48.416668
20231217T0000,6.0502453,-0.5397546,1.6864953,8.0
20231218T0000,9.000245,-0.2697546,2.6802454,1.6875
20231219T0000,6.5502453,0.8102454,3.403162,27.9625
20231220T0000,6.8102455,4.7802453,5.8435783,89.208336
20231221T0000,10.110246,5.710245,8.354413,99.5
20231222T0000,9.5602455,8.090245,8.881078,93.541664
20231223T0000,8.760245,7.880245,8.191078,98.083336
20231224T0000,11.370245,8.390245,9.715662,88.875
20231225T0000,11.130245,5.7202454,8.850661,55.875
20231226T0000,9.840245,3.0002456,6.942745,59.5
20231227T0000,9.940246,1.7202454,4.558579,32.112495
20231228T0000,9.680245,4.5702453,7.2819123,74.004166
20231229T0000,12.440246,8.050245,10.102746,54.287502
20231230T0000,12.000245,4.1002455,7.9810777,37.925
20231231T0000,7.880245,4.0102453,5.6056614,73.708336
20240101T0000,8.290245,5.110245,6.5073285,49.416668
20240102T0000,11.170245,6.1602454,9.208163,98.125
20240103T0000,12.360246,9.540245,10.898579,71.958336
20240104T0000,9.940246,3.9602456,7.7794113,56.654163
20240105T0000,8.280246,4.150245,6.1723275,74.75
20240106T0000,6.2602453,4.5802455,5.303162,86.875
20240107T0000,4.7402453,0.080245405,3.2960787,95.458336
20240108T0000,-0.2697546,-1.1897546,-0.833088,83.416664
20240109T0000,-1.1997546,-2.9897547,-2.391421,73.708336
20240110T0000,0.9502454,-3.3897548,-1.9922546,44.75417
20240111T0000,-0.8197546,-5.0697546,-3.4414215,9.212501
20240112T0000,-2.0997548,-6.4697547,-4.473922,8.375
20240113T0000,-1.8897547,-7.269755,-4.597255,29.191666
20240114T0000,0.1202454,-6.6597548,-3.228921,24.666666
20240115T0000,2.1202455,-2.8997545,-0.08767126,59.958332
20240116T0000,1.8202454,-6.9097548,-2.7897549,39.375
20240117T0000,10.930245,-0.6697546,5.473578,94.25
